device_id,timestamp,temperature,signal_strength,connectivity
Device_4,2025-11-12 19:17:52.147144,27.1,90.32,Online
Device_4,2025-11-12 19:19:52.147144,27.61,90.25,Online
Device_4,2025-11-12 19:21:52.147144,25.99,90.97,Online
Device_4,2025-11-12 19:23:52.147144,26.51,92.22,Online
Device_4,2025-11-12 19:25:52.147144,27.59,90.76,Online
Device_4,2025-11-12 19:27:52.147144,26.59,91.94,Online
Device_4,2025-11-12 19:29:52.147144,27.96,90.13,Online
Device_4,2025-11-12 19:31:52.147144,28.01,91.71,Online
Device_4,2025-11-12 19:33:52.147144,26.77,91.25,Online
Device_4,2025-11-12 19:35:52.147144,26.69,91.28,Online
Device_4,2025-11-12 19:37:52.147144,27.56,89.76,Online
Device_4,2025-11-12 19:39:52.147144,26.2,91.27,Online
Device_4,2025-11-12 19:41:52.147144,26.54,92.96,Online
Device_4,2025-11-12 19:43:52.147144,26.97,91.64,Online
Device_4,2025-11-12 19:45:52.147144,27.12,91.89,Online
Device_4,2025-11-12 19:47:52.147144,27.49,90.0,Online
Device_4,2025-11-12 19:49:52.147144,27.63,88.4,Online
Device_4,2025-11-12 19:51:52.147144,27.53,90.64,Online
Device_4,2025-11-12 19:53:52.147144,27.68,91.85,Online
Device_4,2025-11-12 19:55:52.147144,27.51,90.61,Online
Device_4,2025-11-12 19:57:52.147144,26.34,92.07,Online
Device_4,2025-11-12 19:59:52.147144,27.67,90.7,Online
Device_4,2025-11-12 20:01:52.147144,26.96,90.16,Online
Device_4,2025-11-12 20:03:52.147144,27.33,91.79,Online
Device_4,2025-11-12 20:05:52.147144,28.02,90.07,Online
Device_4,2025-11-12 20:07:52.147144,26.83,91.24,Online
Device_4,2025-11-12 20:09:52.147144,27.48,89.16,Online
Device_4,2025-11-12 20:11:52.147144,28.35,90.12,Online
Device_4,2025-11-12 20:13:52.147144,26.82,89.29,Online
Device_4,2025-11-12 20:15:52.147144,27.91,91.06,Online
Device_5,2025-11-11 10:57:52.147144,28.01,87.75,Online
Device_5,2025-11-11 10:59:52.147144,28.09,87.09,Online
Device_5,2025-11-11 11:01:52.147144,29.42,87.83,Online
Device_5,2025-11-11 11:03:52.147144,28.11,85.82,Online
Device_5,2025-11-11 11:05:52.147144,28.3,86.06,Online
Device_5,2025-11-11 11:07:52.147144,29.07,85.86,Online
Device_5,2025-11-11 11:09:52.147144,28.35,87.34,Online
Device_5,2025-11-11 11:11:52.147144,28.4,86.84,Online
Device_5,2025-11-11 11:13:52.147144,28.46,88.86,Online
Device_5,2025-11-11 11:15:52.147144,28.67,87.34,Online
Device_5,2025-11-11 11:17:52.147144,29.25,87.32,Online
Device_5,2025-11-11 11:19:52.147144,29.72,88.5,Online
Device_5,2025-11-11 11:21:52.147144,29.1,87.78,Online
Device_5,2025-11-11 11:23:52.147144,28.81,88.1,Online
Device_5,2025-11-11 11:25:52.147144,28.25,88.31,Online
Device_5,2025-11-11 11:27:52.147144,26.78,86.3,Online
Device_5,2025-11-11 11:29:52.147144,28.58,87.5,Online
Device_5,2025-11-11 11:31:52.147144,28.16,88.77,Online
Device_5,2025-11-11 11:33:52.147144,28.57,88.56,Online
Device_5,2025-11-11 11:35:52.147144,28.84,87.64,Online
Device_5,2025-11-11 11:37:52.147144,28.86,85.0,Online
Device_5,2025-11-11 11:39:52.147144,28.61,88.29,Online
Device_5,2025-11-11 11:41:52.147144,29.29,84.85,Online
Device_5,2025-11-11 11:43:52.147144,28.69,87.24,Offline
Device_5,2025-11-11 11:45:52.147144,28.04,85.53,Online
Device_5,2025-11-11 11:47:52.147144,28.22,88.28,Online
Device_5,2025-11-11 11:49:52.147144,28.24,89.4,Online
Device_5,2025-11-11 11:51:52.147144,27.76,87.12,Online
Device_5,2025-11-11 11:53:52.147144,29.17,87.43,Online
Device_5,2025-11-11 11:55:52.147144,28.51,87.51,Online
Device_5,2025-11-11 11:57:52.147144,28.69,86.74,Online
Device_5,2025-11-11 11:59:52.147144,29.46,88.46,Online
Device_5,2025-11-11 12:01:52.147144,29.14,86.41,Online
Device_5,2025-11-11 12:03:52.147144,28.69,87.09,Online
Device_5,2025-11-11 12:05:52.147144,29.39,88.35,Online
Device_5,2025-11-11 12:07:52.147144,28.15,89.53,Online
Device_5,2025-11-11 12:09:52.147144,29.2,89.26,Online
Device_5,2025-11-11 12:11:52.147144,28.31,89.59,Online
Device_5,2025-11-11 12:13:52.147144,29.07,87.8,Online
Device_5,2025-11-11 12:15:52.147144,28.43,86.22,Online
Device_5,2025-11-11 12:17:52.147144,28.46,87.64,Online
Device_5,2025-11-11 12:19:52.147144,28.21,87.2,Online
Device_5,2025-11-11 12:21:52.147144,29.28,87.06,Online
Device_5,2025-11-11 12:23:52.147144,28.43,89.23,Online
Device_5,2025-11-11 12:25:52.147144,28.51,87.06,Online
Device_5,2025-11-11 12:27:52.147144,29.34,88.19,Online
Device_5,2025-11-11 12:29:52.147144,28.57,87.9,Online
Device_5,2025-11-11 12:31:52.147144,29.05,87.62,Online
Device_5,2025-11-11 12:33:52.147144,28.49,88.56,Online
Device_5,2025-11-11 12:35:52.147144,27.92,86.83,Online
Device_5,2025-11-11 12:37:52.147144,29.48,90.5,Online
Device_5,2025-11-11 12:39:52.147144,28.72,86.28,Online
Device_5,2025-11-11 12:41:52.147144,28.64,87.75,Online
Device_5,2025-11-11 12:43:52.147144,28.84,86.93,Online
Device_5,2025-11-11 12:45:52.147144,29.0,88.47,Online
Device_5,2025-11-11 12:47:52.147144,28.56,59.09,Online
Device_5,2025-11-11 12:49:52.147144,28.79,88.08,Online
Device_5,2025-11-11 12:51:52.147144,28.81,87.92,Online
Device_5,2025-11-11 12:53:52.147144,29.67,87.67,Online
Device_5,2025-11-11 12:55:52.147144,28.69,87.42,Offline
Device_5,2025-11-11 12:57:52.147144,29.28,88.35,Online
Device_5,2025-11-11 12:59:52.147144,29.61,89.59,Online
Device_5,2025-11-11 13:01:52.147144,28.88,88.88,Online
Device_5,2025-11-11 13:03:52.147144,29.13,87.69,Online
Device_5,2025-11-11 13:05:52.147144,28.19,88.09,Online
Device_5,2025-11-11 13:07:52.147144,28.98,86.62,Online
Device_5,2025-11-11 13:09:52.147144,28.65,87.81,Online
Device_5,2025-11-11 13:11:52.147144,28.41,90.3,Online
Device_5,2025-11-11 13:13:52.147144,28.76,87.43,Online
Device_5,2025-11-11 13:15:52.147144,28.99,87.91,Online
Device_5,2025-11-11 13:17:52.147144,29.34,87.91,Offline
Device_5,2025-11-11 13:19:52.147144,28.77,87.47,Online
Device_5,2025-11-11 13:21:52.147144,29.04,86.84,Offline
Device_5,2025-11-11 13:23:52.147144,27.53,86.87,Online
Device_5,2025-11-11 13:25:52.147144,28.99,87.64,Online
Device_5,2025-11-11 13:27:52.147144,28.14,88.59,Online
Device_5,2025-11-11 13:29:52.147144,29.19,85.45,Online
Device_5,2025-11-11 13:31:52.147144,28.22,87.99,Online
Device_5,2025-11-11 13:33:52.147144,28.48,88.95,Online
Device_5,2025-11-11 13:35:52.147144,27.92,87.54,Online
Device_5,2025-11-11 13:37:52.147144,28.69,88.44,Online
Device_5,2025-11-11 13:39:52.147144,28.4,87.28,Online
Device_5,2025-11-11 13:41:52.147144,45.42,86.92,Offline
Device_5,2025-11-11 13:43:52.147144,28.44,87.73,Online
Device_5,2025-11-11 13:45:52.147144,27.45,88.82,Online
Device_5,2025-11-11 13:47:52.147144,28.55,86.82,Online
Device_5,2025-11-11 13:49:52.147144,28.2,88.05,Online
Device_5,2025-11-11 13:51:52.147144,28.94,89.08,Online
Device_5,2025-11-11 13:53:52.147144,28.9,86.87,Online
Device_5,2025-11-11 13:55:52.147144,28.5,86.85,Online
Device_5,2025-11-11 13:57:52.147144,29.54,87.56,Online
Device_5,2025-11-11 13:59:52.147144,28.04,88.84,Online
Device_5,2025-11-11 14:01:52.147144,28.52,88.65,Online
Device_5,2025-11-11 14:03:52.147144,28.56,88.91,Online
Device_5,2025-11-11 14:05:52.147144,29.29,87.18,Online
Device_5,2025-11-11 14:07:52.147144,28.32,87.12,Online
Device_5,2025-11-11 14:09:52.147144,29.33,88.89,Online
Device_5,2025-11-11 14:11:52.147144,28.83,88.8,Online
Device_5,2025-11-11 14:13:52.147144,29.12,87.29,Online
Device_5,2025-11-11 14:15:52.147144,28.36,89.04,Online
Device_5,2025-11-11 14:17:52.147144,28.95,89.28,Online
Device_5,2025-11-11 14:19:52.147144,28.27,88.16,Online
Device_5,2025-11-11 14:21:52.147144,27.95,88.81,Online
Device_5,2025-11-11 14:23:52.147144,29.17,87.46,Online
Device_5,2025-11-11 14:25:52.147144,29.14,86.67,Online
Device_5,2025-11-11 14:27:52.147144,29.09,86.8,Offline
Device_5,2025-11-11 14:29:52.147144,29.1,87.7,Offline
Device_5,2025-11-11 14:31:52.147144,28.65,88.12,Online
Device_5,2025-11-11 14:33:52.147144,27.89,86.76,Online
Device_5,2025-11-11 14:35:52.147144,28.13,87.45,Online
Device_5,2025-11-11 14:37:52.147144,28.89,88.33,Online
Device_5,2025-11-11 14:39:52.147144,28.47,88.47,Online
Device_5,2025-11-11 14:41:52.147144,29.0,86.12,Offline
Device_5,2025-11-11 14:43:52.147144,28.94,87.21,Online
Device_5,2025-11-11 14:45:52.147144,28.21,89.59,Online
Device_5,2025-11-11 14:47:52.147144,29.6,87.78,Online
Device_5,2025-11-11 14:49:52.147144,29.0,87.46,Online
Device_5,2025-11-11 14:51:52.147144,27.7,88.63,Online
Device_5,2025-11-11 14:53:52.147144,29.03,88.1,Online
Device_5,2025-11-11 14:55:52.147144,28.37,86.68,Online
Device_5,2025-11-11 14:57:52.147144,28.44,89.61,Online
Device_5,2025-11-11 14:59:52.147144,28.01,88.92,Online
Device_5,2025-11-11 15:01:52.147144,28.78,86.58,Online
Device_5,2025-11-11 15:03:52.147144,29.34,87.04,Offline
Device_5,2025-11-11 15:05:52.147144,29.04,86.96,Online
Device_5,2025-11-11 15:07:52.147144,28.22,86.96,Online
Device_5,2025-11-11 15:09:52.147144,28.73,88.55,Online
Device_5,2025-11-11 15:11:52.147144,28.75,87.18,Online
Device_5,2025-11-11 15:13:52.147144,28.62,89.56,Online
Device_5,2025-11-11 15:15:52.147144,28.49,86.99,Online
Device_5,2025-11-11 15:17:52.147144,29.01,88.42,Online
Device_5,2025-11-11 15:19:52.147144,27.86,88.05,Online
Device_5,2025-11-11 15:21:52.147144,28.1,88.47,Online
Device_5,2025-11-11 15:23:52.147144,28.36,88.25,Online
Device_5,2025-11-11 15:25:52.147144,28.61,87.95,Online
Device_5,2025-11-11 15:27:52.147144,28.87,88.68,Online
Device_5,2025-11-11 15:29:52.147144,29.41,90.76,Online
Device_5,2025-11-11 15:31:52.147144,28.79,89.22,Online
Device_5,2025-11-11 15:33:52.147144,28.62,86.87,Online
Device_5,2025-11-11 15:35:52.147144,27.56,87.17,Online
Device_5,2025-11-11 15:37:52.147144,28.2,87.67,Online
Device_5,2025-11-11 15:39:52.147144,27.8,89.37,Online
Device_5,2025-11-11 15:41:52.147144,29.84,87.6,Online
Device_5,2025-11-11 15:43:52.147144,29.14,89.63,Online
Device_5,2025-11-11 15:45:52.147144,28.57,86.48,Online
Device_5,2025-11-11 15:47:52.147144,28.46,87.48,Online
Device_5,2025-11-11 15:49:52.147144,27.59,89.93,Online
Device_5,2025-11-11 15:51:52.147144,28.39,88.83,Online
Device_5,2025-11-11 15:53:52.147144,28.12,86.39,Online
Device_5,2025-11-11 15:55:52.147144,28.58,88.54,Online
Device_5,2025-11-11 15:57:52.147144,28.22,86.49,Online
Device_5,2025-11-11 15:59:52.147144,28.2,88.0,Online
Device_5,2025-11-11 16:01:52.147144,28.3,87.07,Online
Device_5,2025-11-11 16:03:52.147144,27.89,87.54,Online
Device_5,2025-11-11 16:05:52.147144,28.22,89.21,Online
Device_5,2025-11-11 16:07:52.147144,27.83,87.36,Online
Device_5,2025-11-11 16:09:52.147144,28.42,86.27,Online
Device_5,2025-11-11 16:11:52.147144,28.56,86.56,Online
Device_5,2025-11-11 16:13:52.147144,28.46,87.34,Online
Device_5,2025-11-11 16:15:52.147144,28.63,87.15,Online
Device_5,2025-11-11 16:17:52.147144,28.17,86.85,Online
Device_5,2025-11-11 16:19:52.147144,29.11,88.9,Online
Device_5,2025-11-11 16:21:52.147144,27.79,85.98,Online
Device_5,2025-11-11 16:23:52.147144,29.07,87.39,Online
Device_5,2025-11-11 16:25:52.147144,28.2,87.26,Online
Device_5,2025-11-11 16:27:52.147144,28.22,88.96,Online
Device_5,2025-11-11 16:29:52.147144,28.36,85.52,Online
Device_5,2025-11-11 16:31:52.147144,28.11,87.02,Online
Device_5,2025-11-11 16:33:52.147144,28.33,88.39,Online
Device_5,2025-11-11 16:35:52.147144,45.78,89.06,Online
Device_5,2025-11-11 16:37:52.147144,28.2,88.01,Online
Device_5,2025-11-11 16:39:52.147144,28.27,87.83,Online
Device_5,2025-11-11 16:41:52.147144,28.55,89.11,Online
Device_5,2025-11-11 16:43:52.147144,29.43,88.08,Online
Device_5,2025-11-11 16:45:52.147144,28.61,90.36,Online
Device_5,2025-11-11 16:47:52.147144,28.51,89.07,Online
Device_5,2025-11-11 16:49:52.147144,28.16,87.84,Online
Device_5,2025-11-11 16:51:52.147144,28.74,88.62,Offline
Device_5,2025-11-11 16:53:52.147144,28.83,88.48,Online
Device_5,2025-11-11 16:55:52.147144,29.08,87.6,Online
Device_5,2025-11-11 16:57:52.147144,28.37,87.45,Online
Device_5,2025-11-11 16:59:52.147144,29.06,85.43,Online
Device_5,2025-11-11 17:01:52.147144,28.73,87.97,Online
Device_5,2025-11-11 17:03:52.147144,28.49,87.15,Online
Device_5,2025-11-11 17:05:52.147144,29.67,87.97,Online
Device_5,2025-11-11 17:07:52.147144,28.42,88.24,Online
Device_5,2025-11-11 17:09:52.147144,28.66,87.78,Online
Device_5,2025-11-11 17:11:52.147144,28.59,87.93,Online
Device_5,2025-11-11 17:13:52.147144,28.65,87.26,Online
Device_5,2025-11-11 17:15:52.147144,27.9,85.99,Online
Device_5,2025-11-11 17:17:52.147144,28.8,88.23,Online
Device_5,2025-11-11 17:19:52.147144,29.35,88.62,Online
Device_5,2025-11-11 17:21:52.147144,28.5,87.21,Online
Device_5,2025-11-11 17:23:52.147144,28.6,88.38,Online
Device_5,2025-11-11 17:25:52.147144,28.34,88.77,Online
Device_5,2025-11-11 17:27:52.147144,29.0,89.76,Online
Device_5,2025-11-11 17:29:52.147144,27.79,87.36,Online
Device_5,2025-11-11 17:31:52.147144,28.84,88.62,Online
Device_5,2025-11-11 17:33:52.147144,28.78,86.29,Online
Device_5,2025-11-11 17:35:52.147144,27.75,87.82,Online
Device_5,2025-11-11 17:37:52.147144,28.78,87.2,Online
Device_5,2025-11-11 17:39:52.147144,27.91,87.78,Online
Device_5,2025-11-11 17:41:52.147144,28.58,86.41,Online
Device_5,2025-11-11 17:43:52.147144,29.1,89.11,Online
Device_5,2025-11-11 17:45:52.147144,28.62,86.91,Online
Device_5,2025-11-11 17:47:52.147144,29.97,88.21,Online
Device_5,2025-11-11 17:49:52.147144,28.85,87.17,Online
Device_5,2025-11-11 17:51:52.147144,28.48,87.92,Online
Device_5,2025-11-11 17:53:52.147144,28.48,88.42,Online
Device_5,2025-11-11 17:55:52.147144,28.64,88.28,Offline
Device_5,2025-11-11 17:57:52.147144,28.62,87.61,Online
Device_5,2025-11-11 17:59:52.147144,28.32,47.75,Online
Device_5,2025-11-11 18:01:52.147144,28.1,86.55,Online
Device_5,2025-11-11 18:03:52.147144,28.89,87.14,Online
Device_5,2025-11-11 18:05:52.147144,28.16,86.3,Online
Device_5,2025-11-11 18:07:52.147144,28.99,87.42,Online
Device_5,2025-11-11 18:09:52.147144,28.29,87.98,Online
Device_5,2025-11-11 18:11:52.147144,29.41,86.17,Online
Device_5,2025-11-11 18:13:52.147144,27.55,88.58,Online
Device_5,2025-11-11 18:15:52.147144,28.69,87.79,Online
Device_5,2025-11-11 18:17:52.147144,28.5,86.4,Online
Device_5,2025-11-11 18:19:52.147144,28.84,85.93,Online
Device_5,2025-11-11 18:21:52.147144,27.81,87.75,Online
Device_5,2025-11-11 18:23:52.147144,28.8,89.21,Online
Device_5,2025-11-11 18:25:52.147144,28.52,88.66,Online
Device_5,2025-11-11 18:27:52.147144,44.56,88.51,Offline
Device_5,2025-11-11 18:29:52.147144,27.98,86.33,Online
Device_5,2025-11-11 18:31:52.147144,28.78,87.67,Offline
Device_5,2025-11-11 18:33:52.147144,28.08,89.2,Online
Device_5,2025-11-11 18:35:52.147144,27.76,87.68,Online
Device_5,2025-11-11 18:37:52.147144,28.38,86.7,Online
Device_5,2025-11-11 18:39:52.147144,28.5,87.35,Online
Device_5,2025-11-11 18:41:52.147144,28.72,87.69,Online
Device_5,2025-11-11 18:43:52.147144,28.25,89.22,Online
Device_5,2025-11-11 18:45:52.147144,29.57,88.82,Online
Device_5,2025-11-11 18:47:52.147144,28.4,87.02,Online
Device_5,2025-11-11 18:49:52.147144,39.51,88.49,Online
Device_5,2025-11-11 18:51:52.147144,28.83,89.82,Online
Device_5,2025-11-11 18:53:52.147144,28.54,88.92,Online
Device_5,2025-11-11 18:55:52.147144,28.38,87.79,Online
Device_5,2025-11-11 18:57:52.147144,28.97,87.82,Online
Device_5,2025-11-11 18:59:52.147144,28.78,87.29,Online
Device_5,2025-11-11 19:01:52.147144,29.22,88.86,Online
Device_5,2025-11-11 19:03:52.147144,28.87,85.57,Online
Device_5,2025-11-11 19:05:52.147144,28.48,87.27,Offline
Device_5,2025-11-11 19:07:52.147144,28.37,88.05,Online
Device_5,2025-11-11 19:09:52.147144,28.31,87.42,Online
Device_5,2025-11-11 19:11:52.147144,28.46,89.06,Online
Device_5,2025-11-11 19:13:52.147144,28.25,89.07,Online
Device_5,2025-11-11 19:15:52.147144,28.59,87.43,Online
Device_5,2025-11-11 19:17:52.147144,29.3,87.78,Online
Device_5,2025-11-11 19:19:52.147144,27.7,88.32,Online
Device_5,2025-11-11 19:21:52.147144,27.71,86.77,Online
Device_5,2025-11-11 19:23:52.147144,28.2,87.78,Online
Device_5,2025-11-11 19:25:52.147144,28.77,87.7,Online
Device_5,2025-11-11 19:27:52.147144,28.8,87.44,Online
Device_5,2025-11-11 19:29:52.147144,28.49,87.52,Online
Device_5,2025-11-11 19:31:52.147144,28.4,89.21,Offline
Device_5,2025-11-11 19:33:52.147144,28.21,87.05,Online
Device_5,2025-11-11 19:35:52.147144,28.26,88.49,Online
Device_5,2025-11-11 19:37:52.147144,28.2,87.91,Online
Device_5,2025-11-11 19:39:52.147144,28.03,89.27,Online
Device_5,2025-11-11 19:41:52.147144,29.16,88.09,Online
Device_5,2025-11-11 19:43:52.147144,28.29,88.14,Online
Device_5,2025-11-11 19:45:52.147144,28.62,87.04,Online
Device_5,2025-11-11 19:47:52.147144,28.17,87.73,Online
Device_5,2025-11-11 19:49:52.147144,28.36,87.91,Online
Device_5,2025-11-11 19:51:52.147144,28.17,88.52,Online
Device_5,2025-11-11 19:53:52.147144,28.37,86.92,Online
Device_5,2025-11-11 19:55:52.147144,29.27,88.85,Online
Device_5,2025-11-11 19:57:52.147144,29.65,89.43,Online
Device_5,2025-11-11 19:59:52.147144,28.08,86.97,Offline
Device_5,2025-11-11 20:01:52.147144,28.61,88.96,Online
Device_5,2025-11-11 20:03:52.147144,28.12,87.13,Online
Device_5,2025-11-11 20:05:52.147144,28.85,86.45,Online
Device_5,2025-11-11 20:07:52.147144,27.7,86.78,Online
Device_5,2025-11-11 20:09:52.147144,28.03,88.45,Online
Device_5,2025-11-11 20:11:52.147144,28.19,87.15,Online
Device_5,2025-11-11 20:13:52.147144,29.04,87.14,Online
Device_5,2025-11-11 20:15:52.147144,28.8,87.14,Online
Device_5,2025-11-11 20:17:52.147144,28.19,87.86,Online
Device_5,2025-11-11 20:19:52.147144,27.7,86.97,Online
Device_5,2025-11-11 20:21:52.147144,28.71,87.41,Online
Device_5,2025-11-11 20:23:52.147144,28.77,87.32,Online
Device_5,2025-11-11 20:25:52.147144,28.57,87.75,Online
Device_5,2025-11-11 20:27:52.147144,28.98,86.41,Online
Device_5,2025-11-11 20:29:52.147144,28.44,88.8,Online
Device_5,2025-11-11 20:31:52.147144,28.74,87.29,Online
Device_5,2025-11-11 20:33:52.147144,29.18,88.63,Online
Device_5,2025-11-11 20:35:52.147144,28.06,86.2,Online
Device_5,2025-11-11 20:37:52.147144,28.13,88.1,Online
Device_5,2025-11-11 20:39:52.147144,29.48,88.51,Online
Device_5,2025-11-11 20:41:52.147144,29.36,86.64,Online
Device_5,2025-11-11 20:43:52.147144,28.46,88.14,Online
Device_5,2025-11-11 20:45:52.147144,29.33,87.27,Offline
Device_5,2025-11-11 20:47:52.147144,27.94,88.55,Online
Device_5,2025-11-11 20:49:52.147144,28.92,88.71,Online
Device_5,2025-11-11 20:51:52.147144,28.57,86.75,Online
Device_5,2025-11-11 20:53:52.147144,28.42,88.24,Online
Device_5,2025-11-11 20:55:52.147144,28.89,89.51,Online
Device_5,2025-11-11 20:57:52.147144,28.38,87.85,Online
Device_5,2025-11-11 20:59:52.147144,28.9,86.75,Online
Device_5,2025-11-11 21:01:52.147144,27.58,87.99,Online
Device_5,2025-11-11 21:03:52.147144,28.81,88.81,Online
Device_5,2025-11-11 21:05:52.147144,27.85,88.06,Online
Device_5,2025-11-11 21:07:52.147144,28.6,87.99,Online
Device_5,2025-11-11 21:09:52.147144,29.03,89.03,Online
Device_5,2025-11-11 21:11:52.147144,28.56,87.68,Online
Device_5,2025-11-11 21:13:52.147144,28.96,86.48,Online
Device_5,2025-11-11 21:15:52.147144,27.76,86.59,Online
Device_5,2025-11-11 21:17:52.147144,27.58,88.88,Online
Device_5,2025-11-11 21:19:52.147144,28.21,87.79,Online
Device_5,2025-11-11 21:21:52.147144,28.08,85.58,Online
Device_5,2025-11-11 21:23:52.147144,29.04,87.53,Online
Device_5,2025-11-11 21:25:52.147144,28.17,88.35,Online
Device_5,2025-11-11 21:27:52.147144,27.87,86.03,Online
Device_5,2025-11-11 21:29:52.147144,28.43,88.85,Online
Device_5,2025-11-11 21:31:52.147144,28.54,88.45,Online
Device_5,2025-11-11 21:33:52.147144,28.55,87.65,Online
Device_5,2025-11-11 21:35:52.147144,27.13,87.18,Online
Device_5,2025-11-11 21:37:52.147144,28.2,87.73,Online
Device_5,2025-11-11 21:39:52.147144,28.64,88.14,Online
Device_5,2025-11-11 21:41:52.147144,29.19,86.91,Online
Device_5,2025-11-11 21:43:52.147144,28.78,87.91,Online
Device_5,2025-11-11 21:45:52.147144,28.19,87.78,Online
Device_5,2025-11-11 21:47:52.147144,28.98,88.59,Online
Device_5,2025-11-11 21:49:52.147144,28.5,88.17,Offline
Device_5,2025-11-11 21:51:52.147144,28.14,86.65,Online
Device_5,2025-11-11 21:53:52.147144,28.38,89.42,Online
Device_5,2025-11-11 21:55:52.147144,28.48,87.49,Online
Device_5,2025-11-11 21:57:52.147144,28.61,88.26,Online
Device_5,2025-11-11 21:59:52.147144,29.21,87.02,Online
Device_5,2025-11-11 22:01:52.147144,28.05,88.47,Online
Device_5,2025-11-11 22:03:52.147144,27.77,86.88,Online
Device_5,2025-11-11 22:05:52.147144,28.75,88.78,Online
Device_5,2025-11-11 22:07:52.147144,28.27,87.41,Online
Device_5,2025-11-11 22:09:52.147144,28.83,86.42,Online
Device_5,2025-11-11 22:11:52.147144,28.26,88.21,Online
Device_5,2025-11-11 22:13:52.147144,27.81,87.25,Online
Device_5,2025-11-11 22:15:52.147144,28.97,89.55,Online
Device_5,2025-11-11 22:17:52.147144,28.12,87.65,Online
Device_5,2025-11-11 22:19:52.147144,28.79,85.34,Online
Device_5,2025-11-11 22:21:52.147144,28.85,87.56,Online
Device_5,2025-11-11 22:23:52.147144,27.47,87.48,Online
Device_5,2025-11-11 22:25:52.147144,28.6,87.97,Online
Device_5,2025-11-11 22:27:52.147144,28.26,86.03,Online
Device_5,2025-11-11 22:29:52.147144,28.74,85.69,Online
Device_5,2025-11-11 22:31:52.147144,28.45,86.04,Online
Device_5,2025-11-11 22:33:52.147144,28.59,88.52,Online
Device_5,2025-11-11 22:35:52.147144,28.78,88.05,Online
Device_5,2025-11-11 22:37:52.147144,28.94,88.17,Online
Device_5,2025-11-11 22:39:52.147144,27.98,86.75,Online
Device_5,2025-11-11 22:41:52.147144,28.33,88.21,Online
Device_5,2025-11-11 22:43:52.147144,28.7,87.87,Online
Device_5,2025-11-11 22:45:52.147144,27.83,88.23,Online
Device_5,2025-11-11 22:47:52.147144,28.21,86.48,Online
Device_5,2025-11-11 22:49:52.147144,28.96,87.98,Online
Device_5,2025-11-11 22:51:52.147144,28.62,88.69,Online
Device_5,2025-11-11 22:53:52.147144,28.5,86.86,Offline
Device_5,2025-11-11 22:55:52.147144,28.85,88.61,Online
Device_5,2025-11-11 22:57:52.147144,29.33,88.16,Online
Device_5,2025-11-11 22:59:52.147144,28.24,87.93,Online
Device_5,2025-11-11 23:01:52.147144,27.78,89.49,Online
Device_5,2025-11-11 23:03:52.147144,29.22,88.12,Online
Device_5,2025-11-11 23:05:52.147144,29.09,88.68,Online
Device_5,2025-11-11 23:07:52.147144,29.0,87.43,Online
Device_5,2025-11-11 23:09:52.147144,28.58,88.65,Online
Device_5,2025-11-11 23:11:52.147144,27.13,88.21,Online
Device_5,2025-11-11 23:13:52.147144,28.13,87.43,Online
Device_5,2025-11-11 23:15:52.147144,27.97,87.98,Online
Device_5,2025-11-11 23:17:52.147144,28.39,87.6,Online
Device_5,2025-11-11 23:19:52.147144,28.85,88.4,Online
Device_5,2025-11-11 23:21:52.147144,28.39,89.29,Online
Device_5,2025-11-11 23:23:52.147144,29.03,88.5,Online
Device_5,2025-11-11 23:25:52.147144,28.94,85.95,Online
Device_5,2025-11-11 23:27:52.147144,28.37,88.15,Offline
Device_5,2025-11-11 23:29:52.147144,29.0,85.35,Online
Device_5,2025-11-11 23:31:52.147144,28.84,88.94,Online
Device_5,2025-11-11 23:33:52.147144,28.58,88.12,Online
Device_5,2025-11-11 23:35:52.147144,28.73,87.56,Online
Device_5,2025-11-11 23:37:52.147144,28.81,88.14,Online
Device_5,2025-11-11 23:39:52.147144,28.86,86.53,Online
Device_5,2025-11-11 23:41:52.147144,28.82,86.88,Online
Device_5,2025-11-11 23:43:52.147144,27.98,87.94,Online
Device_5,2025-11-11 23:45:52.147144,28.91,88.31,Online
Device_5,2025-11-11 23:47:52.147144,28.52,87.4,Online
Device_5,2025-11-11 23:49:52.147144,28.63,86.36,Online
Device_5,2025-11-11 23:51:52.147144,28.88,87.65,Online
Device_5,2025-11-11 23:53:52.147144,28.98,87.05,Online
Device_5,2025-11-11 23:55:52.147144,28.75,87.08,Online
Device_5,2025-11-11 23:57:52.147144,28.61,88.97,Online
Device_5,2025-11-11 23:59:52.147144,28.27,87.63,Online
Device_5,2025-11-12 00:01:52.147144,28.8,88.27,Online
Device_5,2025-11-12 00:03:52.147144,29.02,88.39,Online
Device_5,2025-11-12 00:05:52.147144,28.32,54.21,Online
Device_5,2025-11-12 00:07:52.147144,28.98,86.31,Online
Device_5,2025-11-12 00:09:52.147144,28.9,86.06,Online
Device_5,2025-11-12 00:11:52.147144,29.0,88.06,Online
Device_5,2025-11-12 00:13:52.147144,29.4,88.19,Online
Device_5,2025-11-12 00:15:52.147144,28.49,87.58,Online
Device_5,2025-11-12 00:17:52.147144,28.35,66.45,Offline
Device_5,2025-11-12 00:19:52.147144,28.39,88.11,Online
Device_5,2025-11-12 00:21:52.147144,29.26,86.74,Online
Device_5,2025-11-12 00:23:52.147144,28.72,87.46,Online
Device_5,2025-11-12 00:25:52.147144,28.02,88.52,Online
Device_5,2025-11-12 00:27:52.147144,29.1,88.26,Online
